t,x,y,vx,vy,speed,angleDeg,ekBody,epBody,armAngle,armOmega,ekTotal,epTotal,eTotal,released
5.149999999999987,2.4410449012827926,0.12,1.2398448699574345,3.2847626356163854e-06,1.2398448699617857,0.00015179563208509185,2.305822952355836,3.5315999999999996,-1.3942495635957708,-0.9598995109106581,5.604818716315496,309.12841325502495,314.73323197134044,False
5.166666666666654,2.4617075459827773,0.12,1.2396638243879372,3.4963084292774663e-06,1.2396638243928677,0.00016159519454557618,2.3051495962625257,3.5315999999999996,-1.4118406203615252,-0.9781157990453437,5.699360441825245,308.8615113117329,314.56087175355816,False
5.18333333333332,2.482366983408556,0.12,1.239460116577726,3.5277762706924944e-06,1.2394601165827464,0.0001630763980809865,2.3043920708989725,3.5315999999999996,-1.4296960572477626,-0.9950645362138505,5.776767091002987,308.60292050062634,314.3796875916293,False
5.199999999999987,2.503022863309981,0.12,1.2392367582194828,3.461554525012402e-06,1.2392367582243173,0.0001600440460804829,2.3035616144014726,3.5315999999999996,-1.447800528789785,-1.0097942697127218,5.840107772941188,308.3553008957416,314.1954086686828,False
5.2166666666666535,2.523674869941058,0.12,1.2389949548069663,3.3452712158089477e-06,1.2389949548114825,0.00015469790352927343,2.302662747072461,3.5315999999999996,-1.4661228021357804,-1.0218546461758664,5.8909048644293325,308.122575587423,314.01348045185233,False
5.23333333333332,2.5443050394024374,0.12041574051803906,1.2340195953078728,0.0019589177719631654,1.2340211501277616,0.09095287213958085,2.2842122984439652,3.5438352434458897,-1.4845180397638098,-1.0602781361045859,5.850636495218833,307.9044961469861,313.75513264220496,False
5.249999999999987,2.56435182151522,0.12062167973257518,1.1472515100717668,0.05961686000796054,1.148799459156888,2.974696296874796,1.9796102960387374,3.5498960345296875,-1.502783861864142,-1.0082068661902006,5.880035665750259,307.65829589219095,313.5383315579412,False
5.266666666666653,2.5802283721688903,0.1243218148457193,0.5729500196514146,0.5285685123167093,0.7795231858201882,42.69273207273472,0.9114845958468835,3.658791010909519,-1.5193008173488693,-0.25355638249507123,5.195834470240686,307.5068240016755,312.7026584719162,False
5.28333333333332,2.576423982226209,0.14363035418394673,-0.4770429654074533,1.3001572078609587,1.3849111003950907,110.14868087397029,2.876968133996311,4.227041323633553,-1.5249151608499751,-0.15548594513618721,4.2800614180608925,308.0657190919321,312.345780509993,False
5.2999999999999865,2.568467918750496,0.16390904943386153,-0.47766412600095687,1.1373657359873133,1.2335979226093974,112.78114319136466,2.2826457519993313,4.823843324838545,-1.5275984079664882,-0.2592873033123375,3.534970782145174,308.69674791674004,312.23171869888523,False
5.316666666666653,2.559973591197012,0.18203231959286392,-0.5252300640313873,1.024176732687551,1.1510015638308067,117.1501789788407,1.9872068999114438,5.3572111656179855,-1.5298510859477734,-0.1722420737704933,2.8339861131162922,309.2720220846676,312.10600819778386,False
5.33333333333332,2.551217873163694,0.19770802818787053,-0.5254472001507814,0.8609901185880459,1.0086618583313995,121.39498604122055,1.5260981166788288,5.81854726956903,-1.5319327186616354,-0.2022382449845974,2.2911117939931587,309.78054018098953,312.0716519749827,False
5.349999999999986,2.5424586270894194,0.2106639929067192,-0.5256536642219909,0.6978072616812696,0.8736399425192952,126.99047664445324,1.1448701237476762,6.199841311244746,-1.534021431625373,-0.19130904207155983,1.8482172616985468,310.2201213473656,312.06833860906414,False
5.366666666666653,2.5336960303279876,0.22090027388035666,-0.525849756631238,0.5346281792284036,0.7498968306201929,134.5257279185336,0.8435178848613153,6.501095060298896,-1.5361226268517016,-0.19494067821106786,1.5086951478767898,310.58871856393773,312.0974137118145,False
5.3833333333333195,2.5249302332343038,0.22841696075021914,-0.5260377237961946,0.3714555281902265,0.6439680863829834,144.77260998691176,0.6220423444196425,6.722311154878949,-1.538252868985392,-0.1963346357246786,1.2724057822595651,310.88524288321,312.1576486654696,False
5.399999999999986,2.5161613899441875,0.23321413453329942,-0.5262154912318084,0.20828636365451927,0.5659381171972393,158.40537374406682,0.4804289287451342,6.863491979315002,-1.5404107550693469,-0.1977787005341532,1.138273773083702,311.1078181214868,312.2460918945705,False
5.416666666666653,2.5073896720085096,0.23529184831990155,-0.5263828918233127,0.045120107494705845,0.5283131390611131,175.10073747862958,0.4186721593569106,6.924639096054703,-1.5425835276610143,-0.19843358189288818,1.1041111983801495,311.25423784387124,312.3583490422514,False
5.433333333333319,2.4986152531783383,0.23465014597013778,-0.5265398216805414,-0.11804377641198123,0.5396095968058556,-167.36392037231502,0.43676777544746714,6.905753795901155,-1.5447486353139654,-0.19763395193099342,1.168726261552202,311.322127517904,312.4908537794562,False
